기업명,분기라벨,ROE,ROA,영업이익률,순이익률,EPS,부채비율,유동비율,유동자산,자기자본비율,매출액,매출액 성장률,당기순이익,순이익 성장률,수익성점수,안정성점수,성장성점수
에이팩트,2024_Q1,6.48,2.94,28.21,27.43,140.9,120.52,37.83,31376118869,45.35,21763464661,-76.78373524152275,5968977330,-64.16021395502378,41.192,-78.92999999999999,-70.47197459827326
에이팩트,2024_Q2,12.85,5.76,34.03,56.89,270.65,123.06,40.84,34416148876,44.83,20153636908,-7.396927732213532,11465244045,92.080542631245,76.03599999999999,-80.225,42.341807449515734
에이팩트,2024_Q3,7.63,3.38,34.07,32.88,149.43,125.8,29.08,23528878673,44.29,19253060726,-4.468554167722038,6330106730,-44.78873101039168,45.478,-89.115,-24.62864258905686
에이팩트,2024_Q4,91.82,31.21,24.83,58.48,1197.22,194.17,30.67,26469625212,33.99,86722560746,350.435190436432,50716914625,701.2015719204154,280.712,-161.83999999999997,525.8183811784237
에이팩트,2025_Q1,7.47,2.52,14.51,16.4,90.49,196.41,25.3,19375376600,33.74,23377163171,-73.04373513661697,3833428283,-92.4415191433779,26.278,-166.89,-82.74262713999744
하나머티리얼즈,2022_Q1,7.47,4.42,30.38,24.62,1001.63,68.77,106.75,112824603081,59.25,80376550901,-70.35175821597595,19784862988,-70.32501535159119,213.704,14.230000000000004,-70.33838678378356
하나머티리얼즈,2022_Q2,7.06,4.16,30.64,24.06,984.34,69.9,125.74,151618898027,58.86,80806530793,0.5349568837926366,19443408788,-1.7258355552277505,210.052,22.39999999999999,-0.5954393357175569
하나머티리얼즈,2022_Q3,6.97,3.93,30.93,26.87,965.37,77.12,122.74,172571419665,56.46,70954875538,-12.191657231563036,19068592838,-1.9277275609785427,206.814,12.47999999999999,-7.05969239627079
하나머티리얼즈,2022_Q4,26.93,16.71,30.5,26.08,4056.91,61.18,143.51,147840935407,62.04,307324400689,333.1265446648722,80134902808,320.24549734108706,831.426,41.59499999999999,326.6860210029796
하나머티리얼즈,2023_Q1,4.15,2.45,22.94,20.09,696.36,69.22,119.75,162663908276,59.09,68469788712,-77.72067933476954,13755061811,-82.83511762164787,149.198,20.200000000000003,-80.2778984782087
하나머티리얼즈,2023_Q2,2.9,1.72,19.81,16.14,532.64,68.83,118.96,151725596461,59.23,65178165647,-4.807409409199925,10521055561,-23.511390166300423,114.64200000000001,20.265,-14.159399787750175
하나머티리얼즈,2023_Q3,1.67,0.99,14.38,11.99,322.02,67.93,106.66,146141373911,59.55,53053544967,-18.602273567602413,6360844147,-39.54176831288003,70.21,15.174999999999983,-29.072020940241224
하나머티리얼즈,2023_Q4,8.55,5.08,17.67,14.64,1731.1,68.27,103.06,140029524760,59.43,233576716299,340.2659924879436,34193789438,437.5668487983156,355.408,12.975000000000009,388.91642064312964
하나머티리얼즈,2024_Q1,1.36,0.8,11.34,9.45,276.16,70.93,88.16,138440549928,58.5,57747565777,-75.2768312304392,5454977088,-84.04687758316189,59.822,2.3999999999999915,-79.66185440680054
하나머티리얼즈,2024_Q2,1.5,0.88,15.61,9.17,284.4,70.5,97.84,146340774788,58.65,61312735403,6.173714126353613,5624863350,3.1143350239494216,62.31199999999999,7.7450000000000045,4.6440245751515175
하나머티리얼즈,2024_Q3,2.32,1.37,18.92,12.9,413.55,68.56,100.63,142652830831,59.33,63408762063,3.4185828543174868,8179027526,45.408466251895696,89.812,11.419999999999987,24.41352455310659
하나머티리얼즈,2024_Q4,8.98,5.53,17.25,12.62,1605.68,62.21,113.41,137267888958,61.65,251646191336,296.8634351920891,31756594796,288.26858932862336,330.01200000000006,25.32,292.5660122603563
하나머티리얼즈,2025_Q1,1.69,1.06,14.87,10.46,310.22,59.53,111.06,133208982715,62.68,58634301315,-76.69970643954194,6135439622,-80.67979372028638,67.66,27.340000000000003,-78.68975007991416
에스앤에스텍,2022_Q1,2.14,1.83,12.28,13.08,176.11,16.97,429.36,100496763258,85.49,28874336321,-70.78761760697357,3777893874,-67.14705450964964,41.088,240.455,-68.9673360583116
에스앤에스텍,2022_Q2,1.87,1.56,11.25,10.91,156.75,20.3,332.36,100927644729,83.13,30820027551,6.73847948700701,3362516879,-10.994935507815162,36.468,187.445,-2.1282280104040763
에스앤에스텍,2022_Q3,3.44,2.94,15.55,20.24,297.96,16.81,397.75,99816241265,85.61,31575647983,2.4517188725727834,6391745068,90.0881184543193,68.026,224.87,46.26991866344604
에스앤에스텍,2022_Q4,9.17,7.7,12.97,14.14,814.13,19.1,309.09,94153446461,83.97,123506695451,291.1454026770716,17464205801,173.2306375677247,171.622,177.42999999999998,232.18802012239814
에스앤에스텍,2023_Q1,4.08,3.5,19.65,22.37,371.43,16.45,364.89,95591391764,85.87,35610094282,-71.16747869257992,7967651718,-54.37724561431947,84.20599999999999,208.93,-62.77236215344969
에스앤에스텍,2023_Q2,2.77,2.38,17.32,16.17,269.56,16.53,383.81,109532866252,85.82,35763111332,0.4297013335270661,5782354302,-27.427120227445663,61.64,218.285,-13.498709446959298
에스앤에스텍,2023_Q3,2.92,2.52,14.84,16.31,293.07,15.79,420.04,116709550685,86.36,38543093444,7.773322869457777,6286780782,8.723548465813113,65.93199999999999,237.41000000000003,8.248435667635444
에스앤에스텍,2023_Q4,11.71,10.07,16.66,17.2,1205.27,16.29,404.43,118042480687,85.99,150320408224,290.00608096598006,25854851119,311.25739890638994,252.18200000000002,228.92000000000002,300.631739936185
에스앤에스텍,2024_Q1,3.34,2.85,17.64,18.33,357.01,17.12,403.56,129013642993,85.39,41770510442,-72.21234898473953,7658377158,-70.37934149088147,79.83399999999999,227.355,-71.29584523781051
에스앤에스텍,2024_Q2,3.31,2.85,20.06,18.48,365.66,16.25,432.97,134628016107,86.02,42442295147,1.6082750674852209,7843918018,2.422717713845968,82.072,243.245,2.0154963906655947
에스앤에스텍,2024_Q3,3.36,2.8,20.61,17.57,381.45,19.98,379.47,149588831974,83.35,46561709374,9.705917676535393,8182609076,4.317881156110781,85.15799999999999,211.43000000000004,7.011899416323087
에스앤에스텍,2024_Q4,12.28,10.21,16.75,17.22,1413.13,20.33,390.77,155043401195,83.1,176013891367,278.02282977455707,30313647619,270.464326689044,293.918,216.60500000000002,274.24357823180054
에스앤에스텍,2025_Q1,4.66,3.81,20.52,20.58,555.13,22.23,364.8,168794319827,81.82,57862195150,-67.12634741461758,11908337094,-60.71625149282237,120.94000000000001,201.08,-63.92129945371998
코미코,2022_Q1,5.56,3.29,23.76,18.48,1285.14,69.18,167.3,160554602929,59.11,69671424624,-72.89491850213838,12877657631,-72.68790482935334,267.246,44.025000000000006,-72.79141166574587
코미코,2022_Q2,4.0,2.47,21.95,13.86,993.69,61.88,136.34,145047558165,61.78,71865182825,3.148720171633035,9957241830,-22.678159993707013,207.19400000000002,37.18,-9.76471991103699
코미코,2022_Q3,5.18,3.25,21.43,18.47,1385.83,59.57,155.69,165102721987,62.67,75190334002,4.626929267121094,13886655277,39.46287048247778,286.832,49.61000000000001,22.044899874799437
코미코,2022_Q4,16.29,10.82,19.21,14.55,4188.11,50.5,165.17,141948984584,66.44,288376003971,283.5280263063194,41966780348,202.20941984142263,849.7959999999999,65.30499999999999,242.86872307387102
코미코,2023_Q1,1.8,1.18,10.74,7.35,462.9,52.86,162.64,146557328639,65.42,63126132407,-78.10978322130153,4638420784,-88.94739900097899,96.794,61.17,-83.52859111114026
코미코,2023_Q2,2.74,1.54,10.29,12.32,739.49,78.08,161.04,167824176409,56.16,62808545411,-0.503099087319947,7735600740,66.77229385232937,153.276,30.519999999999996,33.13459738250471
코미코,2023_Q3,3.64,1.72,12.73,10.54,919.86,111.69,140.95,225764800156,47.24,91305492026,45.37112972211767,9622329619,24.390205006883537,189.698,-17.595,34.8806673645006
코미코,2023_Q4,15.8,7.66,10.75,14.81,4350.69,106.23,156.48,236241103871,48.49,307266896921,236.52619366368805,45511244117,372.9753180262573,879.942,-3.7450000000000045,304.7507558449727
코미코,2024_Q1,6.55,3.28,23.53,16.95,1912.12,99.72,157.48,245566437631,50.07,118018411243,-61.590912517548816,20002069212,-56.05026933436754,392.486,4.054999999999993,-58.82059092595818
코미코,2024_Q2,6.65,3.41,27.62,16.5,2106.8,95.22,157.68,260387107472,51.23,133556719003,13.16600316539307,22038572710,10.181464109614335,432.196,9.235,11.673733637503702
코미코,2024_Q3,5.39,2.42,22.7,14.31,1747.19,122.62,141.99,324678630056,44.92,127698420532,-4.38637495345211,18276811331,-17.068988216705616,358.402,-29.164999999999992,-10.727681585078862
코미코,2024_Q4,23.38,10.98,22.18,17.32,8397.72,113.02,115.67,319319304670,46.94,507138644286,297.1377579873166,87845843289,380.6409701237179,1694.316,-31.71499999999999,338.88936405551726
코미코,2025_Q1,5.63,2.41,23.16,15.31,1975.67,133.2,111.88,344794305833,42.88,134961429013,-73.38766616710662,20666906274,-76.47366625418019,404.43600000000004,-55.81999999999999,-74.93066621064341
GST,2022_Q1,5.62,4.22,16.66,15.55,954.48,33.2,306.99,145118790677,75.07,57186249109,-81.21885138923275,8893603723,-77.17843269227325,199.30599999999998,157.82999999999998,-79.198642040753
GST,2022_Q2,7.36,5.6,19.65,16.75,1354.77,31.56,337.78,156728135613,76.01,75384526427,31.822820348495195,12623384464,41.93778874309757,280.82599999999996,175.33499999999998,36.880304545796385
GST,2022_Q3,9.44,7.09,19.86,18.71,1948.2,33.23,343.09,183020227523,75.06,97029975638,28.713384877413507,18152819014,43.80310657390749,400.65999999999997,175.845,36.2582457256605
GST,2022_Q4,23.64,18.9,18.2,15.22,5108.75,25.07,413.59,178862203312,79.95,312847806399,222.4238740058788,47601992003,162.22919958761176,1036.942,221.7,192.32653679674527
GST,2023_Q1,3.74,2.99,13.77,11.29,830.81,25.16,410.13,185940412970,79.9,68588258603,-78.07615805510112,7741321828,-83.73739941909967,172.51999999999998,219.855,-80.9067787371004
GST,2023_Q2,2.79,2.31,9.81,9.23,636.88,21.04,429.4,174219734565,82.62,64324444370,-6.216536649048998,5934283695,-23.34275945567884,132.204,234.97,-14.77964805236392
GST,2023_Q3,4.71,3.84,17.64,15.12,1130.29,22.61,410.69,187718646912,81.56,69667368464,8.306211031170395,10531758757,77.47312562548461,234.32,223.515,42.8896683283275
GST,2023_Q4,15.85,13.2,15.23,13.23,3964.18,20.03,454.69,183765737893,83.32,279215395450,300.78361161909265,36937263561,250.72265148923404,804.338,248.975,275.75313155416336
GST,2024_Q1,3.31,2.62,11.29,10.41,845.57,26.48,344.62,188878850338,79.06,75711134741,-72.88432658987894,7878825902,-78.66970873738785,174.64000000000001,185.36,-75.77701766363339
GST,2024_Q2,5.33,4.3,21.41,14.8,728.83,23.86,385.63,200655541574,80.73,91715874132,21.13921478756138,13569520182,72.22769421209631,154.93400000000003,209.32,46.68345449982884
GST,2024_Q3,5.42,4.44,20.96,15.68,773.32,22.08,394.42,204932882666,81.91,91827390604,0.1215890630225091,14397839186,6.104261557448187,163.964,216.08500000000004,3.1129253102353482
GST,2024_Q4,17.09,13.7,17.06,13.25,2488.45,24.8,344.54,207147387096,80.13,346227651802,277.0418058540785,45862225124,218.53547279924453,509.90999999999997,187.535,247.78863932666152
GST,2025_Q1,2.93,2.31,12.84,10.59,429.64,26.57,327.74,214091627280,79.0,74757521252,-78.40798651901085,7918177172,-82.7348604421368,91.662,176.8,-80.57142348057383
원익QnC,2022_Q1,5.7,2.71,18.73,12.62,1441.59,110.41,158.55,261730608533,47.53,181730380532,-70.88209487230834,22926994071,-63.31948673602676,296.27,-7.36999999999999,-67.10079080416756
원익QnC,2022_Q2,7.37,3.5,18.69,16.43,1200.93,110.54,154.79,303506860324,47.5,192188009774,5.754474959765221,31570133546,37.69852885308054,249.38400000000001,-9.39500000000001,21.72650190642288
원익QnC,2022_Q3,5.04,2.47,18.18,11.71,908.41,104.54,193.08,325231127842,48.89,203937245288,6.113407141171967,23880178992,-24.3583212684076,189.16199999999998,16.445000000000007,-9.122457063617816
원익QnC,2022_Q4,12.39,4.57,14.7,7.44,2215.43,171.18,145.44,351908541684,36.88,783178805875,284.0293148850744,58239208581,143.88095499832926,450.90599999999995,-80.02000000000001,213.95513494170183
원익QnC,2023_Q1,4.43,1.64,14.97,9.85,831.28,170.15,153.37,363860454163,37.02,221921002577,-71.66406944209112,21852812525,-62.47749058161261,172.434,-74.955,-67.07078001185187
원익QnC,2023_Q2,4.24,1.62,13.8,10.58,815.64,162.3,149.47,352388244173,38.12,202656265045,-8.68089874698349,21441621221,-1.8816401940463745,169.176,-68.50500000000001,-5.281269470514932
원익QnC,2023_Q3,0.11,0.04,7.4,0.31,21.29,167.0,134.53,347286184064,37.45,179146547494,-11.600784977350507,559685064,-97.3897259995814,5.83,-81.00999999999999,-54.49525548846596
원익QnC,2023_Q4,10.01,3.7,10.3,6.33,1940.01,170.11,109.59,367920377161,37.02,805948142955,349.8820402787795,50998911602,9012.073000039894,394.07,-96.805,4680.977520159337
원익QnC,2024_Q1,4.27,1.6,15.02,10.43,1553.135,166.28,118.62,388340380154,37.55,216353941231,-73.15535210023059,22570469471,-55.74323301810452,316.89099999999996,-88.195,-64.44929255916756
원익QnC,2024_Q2,3.69,1.39,15.59,8.64,766.06,165.95,122.49,420805513508,37.6,232978043485,7.683752909428421,20138166794,-10.776482430395074,159.07399999999998,-85.90499999999999,-1.5463647604833266
원익QnC,2024_Q3,2.31,0.89,13.29,5.8,1553.135,158.72,112.38,415270191671,38.65,225114646021,-3.3751667523580497,13048222725,-35.20650187043039,315.085,-83.205,-19.290834311394217
원익QnC,2024_Q4,10.81,4.01,10.16,6.9,2340.21,169.57,100.96,405856510459,37.1,891539336878,296.03790896609723,61519379435,371.4770795346,474.418,-100.53999999999999,333.7574942503486
원익QnC,2025_Q1,2.61,0.98,8.24,6.64,584.33,166.05,96.73,424291555799,37.59,231372707003,-74.04795308155185,15360750255,-75.03103835559683,120.56000000000002,-98.89000000000001,-74.53949571857434
티씨케이,2022_Q1,6.59,5.65,37.35,29.29,1952.12,16.71,510.59,287523846478,85.69,77811665498,-71.26245453413505,22791017171,-72.1689554560856,406.2,281.43,-71.71570499511031
티씨케이,2022_Q2,6.97,6.2,39.58,30.51,2217.67,12.32,672.31,298049907558,89.03,84853134094,9.049373960747564,25891339995,13.603266588491492,460.18600000000004,368.34999999999997,11.326320274619528
티씨케이,2022_Q3,6.32,5.7,42.72,30.48,2145.92,10.79,768.69,317615738456,90.26,82208798204,-3.1163679671167066,25053636187,-3.235459455407763,446.22799999999995,418.685,-3.175913711262235
티씨케이,2022_Q4,22.56,19.57,39.75,29.43,8056.23,15.27,551.34,343235703465,86.75,319562836196,288.72096804408847,94056447998,275.420347353829,1633.508,303.77500000000003,282.0706576989587
티씨케이,2023_Q1,4.1,3.55,34.78,26.65,1452.27,15.46,527.34,329924367960,86.61,63622294291,-80.09083438852132,16955270751,-81.97330314731795,304.27,291.51500000000004,-81.03206876791964
티씨케이,2023_Q2,3.47,3.22,27.32,31.38,1275.21,7.82,954.13,304612453591,92.75,47439726874,-25.43537229730049,14888093908,-12.191942395718335,268.12,515.62,-18.813657346509412
티씨케이,2023_Q3,3.86,3.63,27.76,32.06,1474.62,6.34,1189.27,313472444576,94.04,53703591485,13.20383784594046,17216217889,15.6374885555296,308.38599999999997,635.3149999999999,14.420663200735031
티씨케이,2023_Q4,13.36,12.36,29.43,27.02,5245.79,8.12,950.84,334493109270,92.49,226652881531,322.0441785430806,61244566663,255.73763679031467,1065.592,513.545,288.8909076666976
티씨케이,2024_Q1,3.39,3.08,29.45,26.44,1335.51,10.05,777.75,342700652179,90.87,58982782251,-73.97660164186672,15592117591,-74.54122309853855,279.57399999999996,424.26,-74.25891237020264
티씨케이,2024_Q2,3.97,3.7,29.74,27.85,1630.03,7.47,1058.61,353193486269,93.05,68343638988,15.870490302008932,19030568149,22.05249247212402,339.058,568.3599999999999,18.961491387066474
티씨케이,2024_Q3,3.76,3.51,29.83,24.75,1603.42,7.31,1106.74,374218500691,93.19,75623111707,10.651280538746487,18719945091,-1.6322321833377451,333.054,592.6550000000001,4.509524177704371
티씨케이,2024_Q4,13.95,12.78,29.29,26.11,6166.51,9.16,910.28,405757965821,91.61,275724843444,264.60393816151014,71994036570,284.5846567392584,1249.728,491.78499999999997,274.59429745038426
티씨케이,2025_Q1,3.84,3.45,29.96,24.91,1671.86,11.47,743.28,412431150144,89.71,78362036346,-71.57962432140599,19518959008,-72.88808915579881,346.804,405.025,-72.2338567386024
KEC,2022_Q1,3.27,2.32,12.5,13.1,65.38,40.84,214.19,196695244734,71.0,72223657528,-72.99773511911427,9462975241,-6.98094029869779,19.314,101.755,-39.98933770890603
KEC,2022_Q2,3.23,2.26,11.67,12.77,67.07,43.26,195.65,201891758635,69.8,76007395010,5.238917013491196,9708511407,2.594703671379928,19.4,89.465,3.9168103424355625
KEC,2022_Q3,1.08,0.76,2.1,5.4,22.89,41.62,195.61,195974986116,70.61,61377812009,-19.247578474535587,3313028432,-65.87501118233996,6.446000000000001,91.49000000000001,-42.561294828437774
KEC,2022_Q4,7.31,5.55,7.04,8.69,153.84,31.67,216.36,165155822486,75.95,256171262590,317.36786341037526,22270600167,572.2127691960599,36.486000000000004,114.485,444.79031630321754
KEC,2023_Q1,0.69,0.5,7.01,3.96,14.18,37.6,190.39,173134635230,72.67,51820438748,-79.77117408718159,2052759895,-90.78264671985929,5.268,93.93,-85.27691040352045
KEC,2023_Q2,2.29,1.83,13.92,15.28,43.47,24.97,331.47,243857218232,80.02,57104332485,10.196543805225744,8726886349,325.12942552397243,15.357999999999999,180.775,167.6629846645991
KEC,2023_Q3,1.25,1.01,12.58,9.09,23.59,24.47,338.49,237566810218,80.34,52107443850,-8.750454505903848,4736995634,-45.71952189405096,9.504,184.94500000000002,-27.234988199977405
KEC,2023_Q4,10.6,8.44,15.95,18.27,188.28,25.52,319.82,220290923725,79.67,206935260144,297.1318584340805,37798918010,697.9512950929605,48.308,174.225,497.54157676352054
KEC,2024_Q1,0.21,0.17,2.61,1.23,3.75,27.29,302.17,223690127339,78.56,60899322591,-70.57083333762357,752032825,-98.01043822259398,1.5939999999999999,163.07500000000002,-84.29063578010877
KEC,2024_Q2,0.37,0.29,0.6,1.9,6.4,28.44,310.25,223273938968,77.86,67655261140,11.093618552004102,1284375171,70.78711570867935,1.9120000000000001,165.615,40.94036713034173
KEC,2024_Q3,1.55,1.22,9.34,8.86,26.87,27.57,318.17,218508277983,78.39,60862210934,-10.0406828553112,5394434860,320.00460471374214,9.568000000000001,170.71,154.98196092921546
KEC,2024_Q4,3.15,2.44,5.46,4.52,54.8,29.03,297.59,217992430413,77.5,243169932842,299.541733877689,11002616347,103.9623543994375,14.074000000000002,158.515,201.75204413856326
KEC,2025_Q1,0.66,0.5,4.84,3.58,11.36,30.13,292.03,214615750076,76.84,63625929715,-73.83478747911609,2279878318,-79.27876201353111,4.188,154.305,-76.5567747463236
넥스틴,2022_Q1,8.19,6.62,39.16,33.39,561.07,23.56,454.15,66960740602,80.93,16271880525,-71.50720336770888,5432525980,-69.94418906033218,129.686,243.97999999999996,-70.72569621402053
넥스틴,2022_Q2,17.99,14.37,52.21,40.83,1500.95,25.19,431.59,82776927362,79.88,35589413225,118.71727223120084,14532815288,167.5148787415463,325.27000000000004,230.545,143.11607548637357
넥스틴,2022_Q3,21.17,16.45,55.34,48.48,2063.52,28.71,388.36,102998250844,77.7,42378347466,19.07571276345481,20545767965,41.37500241928349,440.992,204.32,30.22535759136915
넥스틴,2022_Q4,43.57,35.82,49.16,37.77,4359.86,21.63,493.38,99713358310,82.21,114942873898,171.23019365070397,43409750571,111.28317347372514,905.2359999999999,266.165,141.25668356221456
